# Niveau de chaque lieu tel que le curateur l'a vu à sa dernière revue.
#
# Le niveau d'un lieu n'est pas une propriété du lieu : c'est son rang dans sa
# collection. Ajouter un signal au score, ou seulement collecter dix lieux de
# plus, peut donc faire descendre un lieu qu'on avait validé — sans que rien ne
# le dise.
#
# Ce fichier est la photographie du dernier état VU. `build` compare et signale
# les écarts ; `apply-review` la met à jour, parce que c'est le moment où le
# curateur a regardé.
#
wikidata_id,tier,theme,name
Q3657146,2,plages,Capo Mannu
Q3657151,3,plages,Capo Murro di Porco
Q3661033,2,maisons,Casa-museo Boschi Di Stefano
Q3661081,3,maisons,Casa Carducci
Q3661112,3,maisons,Casa Guidi
Q3661123,3,maisons,Maison Manzoni
Q3661158,3,maisons,Maison Rossini
Q3661177,3,musees,Maison de Vasari
Q3661293,1,maisons,Casa di Giulietta
Q3661337,3,maisons,Maison-musée Pascoli
Q3661533,2,cascades,Cascata del Catafurco
Q3661534,2,cascades,Cascata del Marmarico
Q3661538,2,cascades,Cascata delle Ninfe
Q3661539,1,cascades,Cascade de Parcines
Q3661543,3,cascades,Cascata di Salino
Q3661552,1,cascades,Cascades de Nardis
Q3661554,1,grottes,Cascades du Varone
Q3661556,1,cascades,Cascate del Serio
Q3661557,2,cascades,Cascate dell'Ossena
Q3661559,1,cascades,Cascades de Barbiano
Q3661562,2,cascades,Cascades de Lequarci
Q3661568,1,gorges,Cascades de Stanghe
Q3661928,3,lacs,Lac Bleu
Q3662253,3,villages,Castellaro Lagusello
Q3662304,3,chateaux,Château aragonais
Q3662312,3,chateaux,Château Cantelmo-Caldora
Q3662364,3,chateaux,Château Ruffo de Nicotera
Q3662369,2,chateaux,Château Scaliger de Malcesine
Q3662370,1,chateaux,Rocca Scaligera
Q3662381,3,chateaux,Château Suève de Brindisi
Q3662397,3,chateaux,Château Alfonsino
Q3662583,3,chateaux,Château de Copertino
Q3662603,3,chateaux,Château de Faicchio
Q3662629,3,chateaux,Château de Grinzane Cavour
Q3662635,3,chateaux,Château d'Introd
Q3662681,3,chateaux,Château de Massafra
Q3662690,2,chateaux,Château de Melfi
Q3662840,3,chateaux,Château de Roccascalegna
Q3662862,3,chateaux,Château Saint-Georges
Q3662883,3,chateaux,Château royal de Sarre
Q3662951,3,chateaux,Castello di Vezio
Q3662983,3,musees,Château normand-souabe
Q3662987,2,chateaux,Château souabe de Trani
Q3663020,3,villages,Castelponzone
Q3663202,3,megalithes,Catacombes San Gaudioso
Q3663206,3,musees,Catacombes San Gennaro
Q3663959,3,megalithes,Cave di Cusa
Q3664742,3,maisons,Centre de Production Rai de Naples
Q3671516,3,monuments,Chiesa di San Nicolò l'Arena
Q3671612,3,abbayes,Église Saint-Pierre d'Assise
Q3676718,3,sommets,Cima Altemberg
Q3676757,3,sommets,Cima Palon
Q3676796,3,sommets,Cima del Redentore
Q3676823,3,sommets,Cima di Fiorina
Q367792,3,sommets,Mont Kolovrat
Q367993,2,plages,Cap d'Otrante
Q3680294,3,villages,Clauiano
Q3683671,2,monuments,Colosse de Saint Charles Borromée
Q3684377,3,megalithes,Comino
Q3685090,3,maisons,Compendio garibaldino di Caprera
Q3689551,3,abbayes,Couvent San Francesco a Folloni
Q3698738,3,sommets,Croz dell'Altissimo
Q36989690,1,cascades,Cascade de Lillaz
Q370428,3,musees,Chartreuse Saint-Jacques de Capri
Q3705947,2,plages,Dunes de Piscinas
Q3716262,3,dunes-marais,Dune di Campomarino
Q372769,1,phares,Phare de Punta Carena
Q3731159,3,megalithes,Erbesso
Q37329,1,cascades,Cascade du Toce
Q3737242,3,musees,Pio Monte della Misericordia
Q3739193,2,phares,Phare de Livourne
Q3739765,1,phares,Phare de Capo Testa
Q3746246,2,cascades,Fiumelatte
Q3747192,3,maisons,Fondation Magnani-Rocca
Q3747209,3,maisons,Fondazione Querini Stampalia
Q3748713,3,chateaux,Forteresse Santa Barbara
Q3748715,3,chateaux,Vieille Forteresse
Q3752472,3,megalithes,Frattesina
Q3757722,3,musees,Musée d'art moderne Ricci Oddi
Q3757723,3,musees,Galerie d'art moderne de Bologne
Q3763803,3,maisons,La Mortella
Q3763804,2,jardins,Jardin Margherita
Q3763875,2,jardins,Giardino botanico Carsiana
Q3763918,3,jardins,Giardino della Minerva
Q376571,3,chateaux,Runkelstein
Q376739,3,musees,Musée d'histoire naturelle de Pavie
Q3768553,3,maisons,Gipsoteca canoviana
Q377267,3,sommets,Sass de Stria
Q3772860,2,gorges,Gola del Rastenbach
Q377319,3,villages,Castelrotto
Q3774095,3,villages,Gradella
Q3777013,2,grottes,Grotta Verde
Q3777043,2,grottes,Grotta dell'Uzzo
Q3777058,2,grottes,Grotta dello Smeraldo
Q3777121,3,megalithes,Grottes de Catulle
Q378095,3,villages,Chiusa
Q378280,2,villages,Novara di Sicilia
Q3785099,3,megalithes,Héraion de Capaccio Paestum
Q3786473,3,sommets,Pizzo Camino
Q3787772,3,megalithes,Hybla Gereatis
Q380287,3,villages,Egna
Q3802949,2,plages,Isola dei Gabbiani
Q3802955,3,iles,Isola dei Topi
Q3802965,3,iles,Île de la Gaiola
Q3815086,3,musees,Palais Piccolomini
Q3815828,3,maisons,Kleine Berlin
Q3825542,3,sommets,Lagazuoi
Q3825626,2,lacs,Lac Arvo
Q3825627,3,lacs,Lac Arancio
Q3825634,3,lacs,Lago Aviolo
Q3825642,3,lacs,Lago Biviere
Q3825652,3,lacs,Lago Boracifero
Q3825664,3,lacs,Lac Cecita
Q3825757,3,lacs,Lac Pistono
Q3825794,3,lacs,Lac Sirio
Q3825822,3,lacs,Lac d'Antermoia
Q3825834,3,lacs,Lago d'Arno
Q3825844,2,lacs,Lac de Barbellino
Q3825846,3,lacs,Lac Naturel de Barbellino
Q3825848,3,lacs,Lac du Miage
Q3825856,3,lacs,Lago del Mucrone
Q3825859,3,lacs,Lago del Salto
Q3825861,3,lacs,Lac du Predil
Q3825864,3,lacs,Lac de Segrino
Q3825880,3,lacs,Lago della Stua
Q3825886,3,lacs,Lac de Serraia
Q3825894,3,lacs,Lago della Vacca
Q3825896,2,lacs,Lac d'Alleghe
Q3825901,3,lacs,Lac d'Auronzo
Q3825909,2,lacs,Lac de Barcis
Q3825916,3,lacs,Lago di Bilancino
Q3825918,3,lacs,Lac de Burano
Q3825920,3,lacs,Lac de Calaita
Q3825933,3,lacs,Lago di Coca
Q3825952,3,lacs,Lac de Fondi
Q3825955,3,lacs,Lago di Gusana
Q3825961,3,lacs,Lac de Gramolazzo
Q3825962,3,lacs,Lac de lavarone
Q3825965,3,lacs,Lac de Lases
Q3825975,3,lacs,Lac de Lentini
Q3825978,3,lacs,Lago di Malciaussia
Q3825995,3,lacs,Lac de Sabaudia
Q3825996,3,lacs,Lac d'Ortiglieto
Q3825998,3,lacs,Lac d'Ogliastro
Q3826025,3,lacs,Lago di Rascino
Q3826046,3,lacs,Lac de Sauris
Q3826072,3,lacs,Lac Vadimo
Q3826136,3,lacs,Lagune du Mort
Q3828296,2,plages,Spiaggia delle Bombarde
Q3830644,3,megalithes,Léontini
Q383071,3,megalithes,Eaux Cutiliennes
Q3830938,3,sommets,Plateau des Lessini
Q3833022,3,villages,Lingueglietta
Q383884,3,cathedrales,Cathédrale Santa Maria Assunta
Q384957,3,piazzas,Piazza San Domenico Maggiore
Q385538,3,villages,Bosa
Q385753,1,sommets,Punta La Marmora
Q38580,1,cascades,Cascata delle Marmore
Q385925,2,abbayes,Abbaye de Novacella
Q3860195,3,iles,Molarotto
Q3860567,3,abbayes,Monastero di Torba
Q3861176,3,sommets,Monte Albo
Q3861183,3,sommets,Mont Alpi
Q3861194,3,sommets,Monte Arcuentu
Q3861198,3,sommets,Monte Armetta
Q3861242,3,sommets,Monte Bisbino
Q3861306,3,sommets,Monte Caplone
Q3861432,3,sommets,Monte Cazzola
Q3861441,3,sommets,Monte Ceva
Q3861448,3,sommets,Monte Chiappo
Q3861457,3,sommets,Monte Civrari
Q3861469,3,sommets,Monte Colombano
Q3861572,3,sommets,Monte Frontè
Q3861600,3,sommets,Mont Gorzano
Q3861687,3,sommets,Mont Linas
Q3861742,3,sommets,Monte Meta
Q3861764,3,sommets,Monte Mucrone
Q3861770,2,sommets,Mont Musinè
Q3861807,3,sommets,Monte Padrio
Q3861820,3,sommets,Monte Pegherolo
Q3861856,1,sommets,Mont Pollino
Q3861875,3,sommets,Monte Priora
Q3861947,2,sommets,Sabotin
Q3861967,3,sommets,Monte San Michele
Q3861976,3,sommets,Mont San Vicino
Q3862016,3,sommets,Monte Sibilla
Q3862087,3,sommets,Monte Tremalzo
Q3862239,3,villages,Montefabbri
Q3862288,3,villages,Montemarcello
Q386523,3,villages,Geraci Siculo
Q3867700,3,musees,Musée archéologique national de Metaponte
Q3867709,3,musees,Musée archéologique national des Marches
Q3867749,3,maisons,Museo Capitolare di Atri
Q3867751,3,maisons,Museo casa natale Gabriele D'Annunzio
Q3867785,3,maisons,Museo civico archeologico di Ozieri
Q3867896,3,maisons,Museo degli strumenti musicali
Q3867990,3,maisons,Museo deleddiano
Q3868123,3,maisons,Musée des Grigne
Q3868400,3,musees,Musée Léonard-de-Vinci
Q3868468,3,maisons,Museo storico Giuseppe Garibaldi
Q3874164,3,megalithes,Nécropole de Su Crucifissu Mannu
Q387517,3,maisons,Villa Saraceno
Q3878801,3,megalithes,Noto Antica
Q388448,2,musees,Musée national du Bargello
Q3884705,3,monuments,Oratorio di San Michele
Q3886164,2,cascades,Orrido di Bellano
Q3886286,3,jardins,Orto dei Semplici Elbano
Q3889420,3,monuments,Palazzetto dei Nobili
Q3889504,3,monuments,Palais Agostini
Q3889607,3,maisons,Palazzo Barolo
Q3889703,3,musees,Palais Borromée
Q3889843,3,monuments,Palazzo Chiablese
Q3889909,3,monuments,Palazzo comunale
Q3889913,3,monuments,Palais communal
Q3889924,2,maisons,Palais Contarini Polignac
Q3889925,2,maisons,Palais Contarini Fasan
Q3889942,3,monuments,Palazzo Corvaja
Q3890044,3,monuments,Palais ducal de Parme
Q3890183,2,monuments,Palais Gerolamo Grimaldi
Q3890187,3,monuments,Palazzo Ghilini
Q3890510,3,monuments,Palais Montalto
Q3890540,3,monuments,Palais municipal
Q3890608,3,monuments,Palazzo Pantaleo Spinola
Q3890626,3,monuments,Palais patriarcal
Q3890693,3,monuments,Palais Pompei
Q3890712,3,monuments,Palazzo Pretorio
Q3890994,3,monuments,Palais Tolomei
Q3891191,3,monuments,Palais des Célestins
Q3891285,3,monuments,Palais du Jardin
Q3891341,3,monuments,Palais du Podestat
Q3891391,3,monuments,Palazzo dell'Annunziata
Q3891454,3,monuments,Palais de la Loge
Q3891477,3,monuments,Palazzo della Ragione
Q3895399,3,jardins,Parco Forlanini
Q3895614,3,monuments,Parco giardino Sigurtà
Q3895972,3,monuments,Teatro Carignano
Q3902140,3,piazzas,Piazza Arringo
Q3902144,3,piazzas,Piazza Aurelio Saffi
Q3902293,3,piazzas,Piazza San Domenico
Q3902294,2,piazzas,Piazza San Carlo
Q3902322,3,piazzas,Piazza San Sepolcro
Q3902327,3,piazzas,Piazza Santa Trinita
Q3902347,3,piazzas,Piazza Statuto
Q3902350,3,piazzas,Piazza Umberto I
Q3902355,3,piazzas,Piazza Virgiliana
Q3902364,3,piazzas,Place Vittorio Veneto
Q3902379,3,piazzas,Piazza dei Signori
Q3902381,3,piazzas,Piazza dei Signori
Q3902382,3,piazzas,"Piazza dei Signori, Padoue"
Q3902402,3,piazzas,Piazza del Duomo
Q3902458,3,piazzas,Place de la Victoire
Q3905173,2,plages,Pineta Mugoni
Q39054,1,monuments,Tour de Pise
Q3908155,3,rochers,Ponte di Veja
Q3908227,3,ponts,Ponts de Calatrava à Reggio d'Émilie
Q3908725,3,megalithes,Porta Leoni
Q3908852,3,monuments,Porta Torre
Q3909149,2,plages,Porto Ferro
Q3914222,3,megalithes,Arpinum
Q39197,3,villages,Fortunago
Q3930074,3,villages,Rango
Q3931110,3,musees,Palais royal de Carditello
Q3931701,3,monuments,Palais de Quisisana
Q3934723,3,villages,Ricetto de Candelo
Q3936338,2,grottes,Grotte de Fumane
Q3936711,3,lacs,Réserve naturelle des Salines de Margherita di Savoia
Q3936798,2,cascades,Riserva naturale guidata Cascate del Verde
Q3939447,3,chateaux,Rocca dei Rettori
Q3940563,3,maisons,Galerie Internationale d'Art Moderne
Q3940602,3,cathedrales,Sanctuaire de Notre-Dame du Mont Berico
Q3944154,2,cascades,Sa spendula
Q3947022,3,villages,San Donato in Poggio
Q3948975,3,megalithes,Santa Croce
Q3949698,3,cathedrales,Sanctuaire Notre-Dame-du-Bon-Conseil de Genazzano
Q3950859,3,megalithes,Parc archéologique de Saturo
Q3951389,1,plages,Scala dei Turchi
Q3952486,3,iles,Récifs de Coreca
Q3957956,3,sommets,Serra Dolcedorme
Q3961393,3,musees,Synagogue de Sienne
Q3966662,1,plages,Spiaggia di Berchida
Q3966667,2,plages,Spiaggia di Cavoli
Q3968023,3,lacs,Estany del Càlic
Q3976431,3,rochers,Su Gologone
Q39783,3,villages,Mel
Q3981916,3,monuments,Teatro Bellini
Q3982012,3,monuments,Teatro Grande
Q3982065,3,monuments,Théâtre Morlacchi
Q3982267,3,monuments,Teatro dei Fiorentini
Q3982289,3,maisons,Teatro dell'Aquila
Q3982372,3,monuments,Théâtre romain de Teramo
Q3983093,3,megalithes,Temesa
Q3983167,2,monuments,Temple de Campello sul Clitunno
Q3983174,2,abbayes,Temple lombard
Q3983175,3,megalithes,Temple C
Q3983181,3,megalithes,Temple E à Sélinonte
Q3983196,3,megalithes,Temple des Dioscures
Q3983208,3,cathedrales,Basilique Notre-Dame de la Ghiara
Q3983217,3,megalithes,Temple de la Victoire
Q3983228,3,megalithes,Temple d'Athéna à Paestum
Q3983242,3,megalithes,Temple d'Héraclès
Q3983249,3,megalithes,Temple de Flore
Q3983252,3,megalithes,Temple de Jupiter Anxur
Q3983262,3,megalithes,Temple d'Héra
Q3983280,3,megalithes,Temple dorique
Q3991144,3,megalithes,Tibula
Q3995125,3,villages,Torre Alfina
Q3995182,3,monuments,Tour Fico
Q3995190,3,chateaux,Torre Grossa
Q3995244,3,monuments,Tour Paola
Q3995474,3,monuments,Tour de l'Horloge de Padoue
Q3995488,3,monuments,Torre della Gabbia
Q3995542,3,monuments,Tour Calamosca
Q3995587,3,villages,Torre di Palme
Q4011584,3,villages,Vigoleno
Q4012768,3,maisons,Villa Napoleonica
Q4016080,3,maisons,Volandia
Q4016622,1,volcans,Volcan Albain
Q40216,3,villages,Sappada
Q40474,3,villages,Varzi
Q40757,3,villages,Golferenzo
Q40938,3,villages,Zavattarello
Q40985,3,villages,Rocca Pietore
Q41540094,3,chateaux,Château normand d'Ariano Irpino
Q419357,3,villages,Glorenza
Q42003,1,jardins,Jardins du Vatican
Q4203472,3,iles,Monte Isola
Q42241,3,villages,Morimondo
Q42327,3,villages,Monzambano
Q42394,3,villages,Pomponesco
Q42465,3,villages,Cassinetta di Lugagnano
Q42557,3,villages,Pandino
Q42564837,3,megalithes,Nécropole de Campovalano
Q426164,3,musees,Risiera di San Sabba
Q426339,2,musees,Palais royal de Naples
Q427141,3,monuments,Collège Ghislieri
Q428308,3,sommets,Col di Lana
Q42879,3,villages,Scandolara Ravara
Q42936,3,villages,Soncino
Q42943,3,villages,San Benedetto Po
Q43014,3,villages,Sabbioneta
Q43025,3,villages,Curtatone
Q43032,3,villages,Bellano
Q431403,1,phares,Phare de San Venerio
Q431470,3,villages,Civita di Bagnoregio
Q432545,3,lacs,Lac Lucrin
Q432659,3,villages,Sambuca di Sicilia
Q43332,1,megalithes,Pompéi
Q4420718,3,megalithes,Syracuse ancienne
Q445369,1,lacs,Lac de Braies
Q44834809,3,villages,Sèn Jan di Fassa
Q450145,2,chateaux,Château aragonais
Q45328,1,iles,Île d'Elbe
Q453634,3,megalithes,Temple de Poséidon à Paestum
Q46129,3,villages,Portobuffolé
Q463400,1,piazzas,Piazza Navona
Q4691586,3,megalithes,Agathyrnum
Q4706745,3,cathedrales,Basilique Sainte-Marie-des-Anges d'Assise
Q470777,1,sommets,Mont Amiata
Q470839,3,megalithes,Nuceria
Q47093,3,villages,Anversa degli Abruzzi
Q47181,3,villages,Tremezzo
Q4745915,3,megalithes,Ameselum
Q474857,2,maisons,Villa Torlonia
Q47513,3,villages,Sant'Ambrogio di Valpolicella
Q476876,3,megalithes,Temple de Poséidon
Q477225,2,abbayes,Abbaye de Chiaravalle della Colomba
Q477789,3,villages,Sutera
Q47821,3,villages,Malcesine
Q478277,3,villages,Castiglione di Sicilia
Q478417,3,villages,Militello in Val di Catania
Q48033,3,villages,Valeggio sul Mincio
Q48155,3,villages,Follina
Q481879,3,villages,Salemi
Q48315714,1,cascades,Cascade Piscina Irgas
Q486382,1,chateaux,Château Saint-Ange
Q48810344,3,jardins,Parco Biblioteca degli Alberi
Q488863,2,abbayes,Monastère de Saint Nicolas l'Arène
Q489260,3,villages,Palazzolo Acréide
Q489406,3,iles,Formica
Q489958,3,villages,Buccheri
Q490929,3,villages,Petralia Soprana
Q492609,3,villages,Castelmola
Q492622,3,villages,Montalbano Elicona
Q494935,3,sommets,Penegal
Q495994,3,villages,Castroreale
Q497321,2,iles,Linosa
Q497339,2,iles,Marettimo
Q497357,2,iles,Île de Levanzo
Q498180,3,villages,San Marco d'Alunzio
Q49887,3,villages,Bugnara
Q498997,3,villages,Savoca
Q499234,3,musees,Villa romaine du Tellaro
Q499239,3,lacs,Lago Pozzillo
Q499264,3,sommets,Monte Macaion
Q499519,2,iles,Lipari
Q50071,3,villages,Castel del Monte
Q50111,3,villages,Navelli
Q50114,3,villages,Opi
Q50119,3,villages,Pacentro
Q501212,2,sommets,Monte Elmo
Q50123,3,villages,Pescocostanzo
Q50124,3,villages,Pettorano sul Gizio
Q50147,3,villages,Santo Stefano di Sessanio
Q50148,2,villages,Scanno
Q50159,3,villages,Tagliacozzo
Q50169,3,villages,Villalago
Q502098,1,megalithes,Thermes de Caracalla
Q502433,3,villages,Gangi
Q503808,3,villages,Ferla
Q504194,3,sommets,Monte Guglielmo
Q505574,1,maisons,Villa Almerico Capra
Q505617,1,megalithes,Villa romaine du Casale
Q505847,2,iles,Île de Salina
Q506234,1,monuments,Monument à Victor-Emmanuel II
Q508186,3,megalithes,Casmènes
Q509433,3,sommets,Mont Vultur
Q510076,1,sommets,Pietra di Bismantova
Q51108,2,piazzas,Piazza del Duomo
Q511180,3,lacs,Lac de Varano
Q51149,3,cathedrales,Cathédrale de Trévise
Q51175,1,cathedrales,Basilique Santa Maria Novella
Q51177,2,cathedrales,Basilique Santa Croce de Florence
Q51198,3,villages,Casoli
Q5120054,3,sommets,Cima Verosso
Q5120071,3,sommets,Cima di Cugn
Q51212,2,villages,Crecchio
Q51240,3,villages,Guardiagrele
Q51252,1,musees,Galerie des Offices
Q51258,3,villages,Palena
Q51268,3,villages,Pretoro
Q51275,3,villages,Rocca San Giovanni
Q513023,2,cathedrales,Cathédrale de Trani
Q51345,3,villages,Abbateggio
Q51350,3,villages,Caramanico Terme
Q51356,3,villages,Città Sant'Angelo
Q51376,3,villages,Penne
Q51426,3,villages,Campli
Q51433,2,villages,Castelli
Q514366,1,abbayes,Abbaye de Pomposa
Q51440,3,villages,Civitella del Tronto
Q51460,3,villages,Pietracamela
Q514901,3,cathedrales,Basilique Santa Maria della Sanità
Q5157069,3,megalithes,Compsa
Q5171759,3,megalithes,Corniculum
Q518104,3,megalithes,Grotta di Cocceio
Q51812,1,villages,Alberobello
Q51822,2,villages,Locorotondo
Q51849,3,villages,Sammichele di Bari
Q51863,3,villages,Cisternino
Q51889,3,villages,Alberona
Q51895,3,villages,Bovino
Q519033,3,megalithes,Carsulae
Q519047,3,villages,Tellaro
Q519204,3,musees,Musée national de la Grande-Grèce
Q51935,1,villages,Monte Sant'Angelo
Q51950,3,villages,Roseto Valfortore
Q51966,3,villages,Vico del Gargano
Q52022,3,villages,Maruggio
Q52063,3,villages,Anghiari
Q52083,3,villages,Loro Ciuffenna
Q52084,3,villages,Lucignano
Q52091,3,villages,Ortignano Raggiolo
Q52095,3,villages,Poppi
Q52174,1,villages,Otrante
Q52198,3,villages,Specchia
Q52297,3,villages,Irsina
Q52320,3,villages,Miglionico
Q524,1,volcans,Vésuve
Q52435,2,iles,Giudecca
Q52437,1,iles,Murano
Q52439,2,iles,Burano
Q52441,1,iles,Torcello
Q52501,1,ponts,Pont de la Constitution
Q52505,1,ponts,Pont du Rialto
Q52509,1,ponts,Pont de l'Académie
Q52511,3,villages,Acerenza
Q525113,3,sommets,Mont Subasio
Q52517,1,ponts,Pont des Soupirs
Q52531,3,cathedrales,Basilique Santa Maria della Salute de Venise
Q52554,3,villages,Castelmezzano
Q52577,3,villages,Guardia Perticara
Q52597,2,villages,Maratea
Q52629,2,monuments,Palais Dario
Q52638,3,villages,Pietrapertosa
Q52691,3,villages,Venosa
Q52693,3,villages,Viggianello
Q52861,3,cathedrales,Cathédrale Saint-Cyriaque d'Ancône
Q52959,3,villages,Bagnara di Romagna
Q52962,3,villages,Brisighella
Q530591,3,megalithes,Trebula Mutuesca
Q53129,3,villages,Gradisca d'Isonzo
Q53166,3,villages,Cordovado
Q53173,3,villages,Frisanco
Q53181,3,villages,Polcenigo
Q53196,3,villages,Sesto al Reghena
Q53201,3,villages,Travesio
Q53241,3,villages,Cervignano del Friuli
Q532450,3,iles,Dino
Q53258,3,villages,Fagagna
Q532823,3,musees,Palais de la Cuba
Q53302,3,villages,Palmanova
Q533156,1,maisons,Villa Carlotta
Q533269,3,monuments,Palazzo San Giorgio
Q533574,3,lacs,Lago del Brugneto
Q53388,3,villages,Trivignano Udinese
Q53391,3,villages,Venzone
Q533922,3,megalithes,Ostra antica
Q53495,3,villages,Badolato
Q53821,3,villages,Aieta
Q53826,3,villages,Altomonte
Q538419,2,plages,Cala Sisine
Q53845,3,villages,Buonvicino
Q53867,3,villages,Civita
Q53881,3,villages,Fiumefreddo Bruzio
Q539095,2,megalithes,Nécropole d'Anghelu Ruju
Q53919,3,villages,Morano Calabro
Q53947,3,villages,Rocca Imperiale
Q540546,1,ponts,Pont de pierre
Q542070,2,cathedrales,Basilique Saint-Pierre-aux-Liens
Q542944,3,megalithes,Villa Poppaea
Q54496,3,villages,Caccuri
Q54519,3,villages,Santa Severina
Q545578,1,ponts,Pont Santa Trinita
Q54570,2,villages,Bova
Q54612,2,villages,Gerace
Q54680,3,villages,Stilo
Q5471,1,monuments,La Scala
Q5473073,3,megalithes,Forum Novum
Q54747,2,villages,Tropea
Q547910,2,megalithes,Stabies
Q549951,3,cathedrales,Chapelle Portinari
Q55037,3,villages,Gesualdo
Q550514,2,cathedrales,Basilique San Nicola de Bari
Q55064,3,villages,Monteverde
Q55073,3,villages,Nusco
Q55109,3,villages,Savignano Irpino
Q55122,3,villages,Summonte
Q55141,3,villages,Zungoli
Q55165344,3,monuments,Palazzo di Città
Q55165346,3,monuments,Palais de la Credenza
Q55165349,3,monuments,Palais Giusiana
Q55348831,3,maisons,Villa Nobel
Q55368931,3,maisons,Musée Municipal du Palais de la Reggio d'Émilie
Q555143,2,grottes,Balzi Rossi
Q555272,3,megalithes,Poggio Civitate
Q5558578,2,jardins,Jardin botanique de l'Isola Madre
Q5558600,2,jardins,Giardino Botanico Alpino Viote
Q55674421,3,musees,Palais Bleu
Q55925,3,villages,Montesarchio
Q5600028,3,lacs,Lac du Grand-Saint-Bernard
Q56011954,3,cascades,Cascade de Troggia
Q56071,3,villages,Grottammare
Q56080,3,villages,Montefiore dell'Aso
Q56083,3,villages,Monteprandone
Q56084,1,villages,Offida
Q56195,3,villages,Agira
Q56199,3,villages,Calascibetta
Q56211,3,villages,Sperlinga
Q56212,3,villages,Troina
Q56258415,3,megalithes,Rocher de l'éléphant
Q56258655,2,megalithes,Nuraghe Santu Antine
Q56323219,2,jardins,Giardini Reali de Venise
Q56323298,3,cascades,Cascate del Bucamante
Q56543513,3,cascades,Cascata del Pesegh
Q56692899,2,cascades,Cascate di Stroppia
Q568611,3,megalithes,Canne
Q568823,3,abbayes,Ermitage de Camaldoli
Q569253,2,cathedrales,Basilique Santa Maria degli Angeli e dei Martiri
Q572562,2,lacs,Lac d'Anterselva
Q573650,3,chateaux,Forteresse de Lucera
Q573881,2,cathedrales,Basilique San Lorenzo
Q574740,2,jardins,Jardins de Bomarzo
Q576004,3,iles,Molara
Q5786,2,monuments,Arc de Constantin
Q580842,3,sommets,Mont Fumaiolo
Q585018,3,sommets,Mont Barone
Q586045,3,musees,Nécropole de Santu Pedru
Q586646,3,sommets,Monte Massico
Q587949,2,chateaux,Château Maniace
Q588000,3,sommets,Monte Crostis
Q589462,3,cathedrales,Église Santa Maria presso San Satiro
Q589711,3,sommets,Monte Argentella
Q59116,1,plages,Péninsule de Sorrente
Q59271,3,villages,Moresco
Q59300,3,villages,Servigliano
Q597347,3,megalithes,Ferento
Q597957,1,maisons,Villa Farnèse
Q598892,1,jardins,Jardin botanique de Padoue
Q59964,3,iles,Lazzaretto Vecchio
Q600264,3,piazzas,Piazza Dante
Q600863,2,jardins,Giardini di Augusto
Q602102,3,cathedrales,Cathédrale Saint-Étienne-et-Notre-Dame-de-l'Assomption de Pavie
Q60287354,3,villages,Barberino Tavarnelle
Q6029,3,villages,Acquasparta
Q604163,3,monuments,Palazzo di Bianca Cappello
Q604770,3,monuments,Palazzo Re Enzo
Q605185,1,grottes,Grotte Bleue
Q6052,3,villages,Allerona
Q605818,3,sommets,Massif de Non
Q607126,2,chateaux,Château de Fénis
Q608405,2,monuments,Cimetière monumental de Milan
Q60841901,2,cascades,Cascata Muru Mannu
Q60847935,1,cascades,Cascades de Riva
Q608492,2,ponts,Ponte Vecchio
Q61598900,1,jardins,Giardini botanici di Villa Taranto
Q616676,3,maisons,Museo Fortuny
Q617591,2,grottes,Grotta di Ispinigoli
Q619477,3,megalithes,Temple d'Apollon
Q621060,3,cathedrales,Dôme de Trente
Q622438,2,musees,Domus aurea
Q622536,3,megalithes,Tres Tabernae
Q622890,2,megalithes,Nuraghe Losa
Q623612,2,musees,Autel de la paix d'Auguste
Q6248,3,villages,Arrone
Q625149,2,megalithes,Mur d'Aurélien
Q62566432,3,monuments,Palazzo della Provincia
Q628,1,villages,Bergame
Q628491,2,monuments,Teatro San Carlo
Q63141,1,lacs,Lac d'Orta
Q63148,2,lacs,Lac d'Idro
Q63161,3,lacs,Lac de Garlate
Q63172,3,lacs,Lac d'Annone
Q63177,3,lacs,Lac de Pusiano
Q63457455,3,monuments,Palazzo Cornazzani
Q634917,2,piazzas,Piazza Maggiore
Q63521967,1,sommets,Massif de l'Ortles
Q636774,1,megalithes,Vallée des Temples
Q637157,3,musees,Musée archéologique national de Tarente
Q637182,3,musees,Musée archéologique national d'Aquilée
Q637237,3,musees,Musée archéologique national de Florence
Q637248,1,musees,Musée archéologique national de Naples
Q63851952,3,villages,Presicce-Acquarica
Q6414,1,lacs,Lac de Garde
Q641556,1,musees,Arènes de Vérone
Q642002,2,grottes,Arene Candide
Q642603,3,musees,Musée d'Art moderne et contemporain de Trente et Rovereto
Q64269487,3,villages,Sottoguda
Q642924,3,iles,Île Belle
Q644288,2,megalithes,Mausolée de Galla Placidia
Q645041,2,chateaux,Castello dell’ovo
Q645181,3,monuments,Obélisque du Latran
Q648679,2,lacs,Lac de Nemi
Q649030,1,piazzas,Ghetto de Venise
Q649784,3,monuments,Palazzo Serra di Cassano
Q650088,2,maisons,Villa Melzi d'Eril
Q65016973,2,plages,Punta Licosa
Q650428,3,megalithes,Pithecusa
Q650678,3,cathedrales,Cathédrale Saint-Pierre de Mantoue
Q654105,2,iles,Panarea
Q654443,1,abbayes,Chartreuse de Pavie
Q654996,2,cathedrales,Basilique de la Sainte Maison de Lorette
