# Décisions éditoriales, cumulées au fil des revues.
#
# keep    : validé, et conservé même si un plancher venait à monter.
# drop    : écarté du catalogue.
# promote : remonté dans le classement.
# demote  : descendu dans le classement.
#
# Ce fichier est la mémoire de la curation. Le supprimer perd tout le travail
# de relecture ; en corriger une ligne suffit à revenir sur un verdict.
#
wikidata_id,decision,name,note
Q2820362,drop,Abbaye Saint-Bénigne de Dijon,
Q2820371,drop,Abbaye Saint-Florentin de Bonneval,
Q2820372,drop,Abbaye Saint-Florent de Saumur,
Q2820391,keep,Abbaye Saint-Louis-du-Temple de Vauhallan,
Q2820400,keep,Abbaye Saint-Magloire de Léhon,
Q2820412,drop,Abbaye Saint-Martial de Limoges,
Q2820421,drop,Abbaye Saint-Paul de Verdun,
Q2820425,drop,Abbaye Saint-Pierre d'Airvault,
Q2820433,drop,Abbaye Saint-Pierre de la Couture,
Q2820434,drop,Abbaye Saint-Pierre de Flavigny-sur-Ozerain,
Q2820438,drop,Abbaye Saint-Père-en-Vallée,
Q2820449,drop,Abbaye Saint-Vincent de Chantelle,
Q2820451,keep,Abbaye Saint-Vincent de Metz,
Q2820453,drop,Abbaye Saint-Vincent du Mans,
Q2820464,keep,Abbaye Saint-Étienne de Bassac,
Q2820465,drop,Abbaye Sainte-Croix de Bouzonville,
Q2820472,drop,Abbaye Sainte-Marie de Longues,
Q2820485,keep,Abbaye Sainte-Marie de Souillac,
Q2820489,keep,Abbaye Toussaint d'Angers,
Q2820495,drop,Abbaye d'Almenêches,
Q2820502,keep,Abbaye d'Alet-les-Bains,
Q2820503,drop,Abbaye d'Arthous,
Q2820515,drop,Abbaye Saint-Géraud d'Aurillac,
Q2820533,drop,Abbaye de Belmont,
Q2820547,drop,Abbaye de Boulaur,
Q2820549,keep,Abbaye royale de Bourgueil,
Q2820580,keep,Abbaye de Déols,
Q2820614,keep,Abbaye de Lonlay,
Q2820618,drop,Abbaye Sainte-Rictrude et Saint-Pierre de Marchiennes,
Q2820621,keep,Abbaye de Menat,
Q2820630,keep,Abbaye de Mondaye,
Q2820631,drop,Abbaye de Montigny-lès-Vesoul,
Q2820643,drop,Abbaye de Moutier-d'Ahun,
Q2820659,keep,Abbaye de Port-Royal de Paris,
Q2820661,drop,Abbaye de Psalmodie,
Q2820670,keep,Abbaye de Saint-Amant-de-Boixe,
Q2820691,keep,Abbaye de Saint-Hilaire,
Q2820692,keep,Abbaye de Saint-Maur,
Q2820694,keep,Abbaye de Saint-Mihiel,
Q2820695,keep,Abbaye de Saint-Michel,
Q2820696,keep,Abbaye de Saint-Méen,
Q2820699,drop,Abbaye de Saint-Pierre-les-Nonnains de Lyon,
Q2820744,keep,Abbaye de Valbonne,
Q2820753,drop,Abbaye de Vignogoul,
Q2820772,drop,Abbaye de la Joie,
Q2820778,drop,Abbaye de la Sainte-Trinité de Tiron,
Q2820782,drop,Abbaye Notre-Dame des Fontenelles,
Q2820813,drop,Abbaye du Val des Choues,
Q2820816,keep,Abbaye royale de Celles-sur-Belle,
Q2821559,keep,Aber de Crozon,
Q282328,promote,Étang du Lanoux,
Q282646,keep,Château de Saint-Ulrich,
Q283254,keep,Abbaye de Fontevraud,
Q2835200,keep,Jardin botanique du château de Vauville,
Q2838862,drop,Allée couverte de Giraumont,
Q2839983,keep,Phare de Calais,
Q284218,drop,Abbaye Notre-Dame d'Igny,
Q2843748,keep,Musée Ingres-Bourdelle,
Q2844420,keep,Amphithéâtre de Saintes,
Q2844421,demote,Amphithéâtre de Tours,
Q2844425,drop,Amphithéâtre romain de Purpan-Ancely,
Q284444,keep,Pont d'Avignon,
Q2845859,keep,Cathédrale Saint-Maurice de Mirepoix,
Q284649,keep,Pointe du Hoc,
Q28494476,keep,Grotte d'Harpea,
Q285090,drop,Abbaye de Perseigne,
Q2858640,keep,Appartement du docteur Gagnon,
Q2859133,drop,Aquae Tarbellicae,
Q2859135,drop,Aquae Sextiae,
Q2859218,keep,Aqueduc de Maintenon,
Q2859432,keep,Araghju,
Q2859700,keep,Arboretum d'Harcourt,
Q2859703,keep,Arboretum de Balaine,
Q2859724,demote,Arboretum national des Barres,
Q2859877,keep,Arc de triomphe de Glanum,
Q2860024,keep,Arche de Corte,
Q2860982,drop,Argentomagus,
Q2866135,drop,Arènes de Besançon,
Q2867477,keep,Presque'île de Quiberon,
Q2868827,keep,Atelier Renoir,
Q287751,promote,Abbaye Saint-Martin du Canigou,
Q28785,keep,Basilique du Sacré-Cœur de Montmartre,
Q2881810,keep,Bambouseraie en Cévennes,
Q2882024,drop,Banc du Geyser,
Q2882838,keep,Banne d'Ordanche,
Q2886510,keep,Phare de Berck,
Q2886901,keep,Basilique Notre-Dame-de-Bonne-Garde,
Q2886913,keep,Basilique Notre-Dame-de-l'Immaculée-Conception de Boulogne-sur-Mer,
Q2886937,keep,Basilique Notre-Dame de Bonsecours,
Q2886952,keep,Basilique Notre-Dame de Montligeon,
Q2886966,keep,Basilique Notre-Dame de l'Épine,
Q2886985,keep,Basilique Saint-Epvre de Nancy,
Q2887022,keep,Basilique Saint-Nicolas de Nantes,
Q2887024,keep,Basilique Saint-Michel de Bordeaux,
Q2887035,keep,Basilique Saint-Sauveur de Dinan,
Q2887040,keep,Basilique Saint-Urbain de Troyes,
Q2887041,keep,Basilique Saint-Seurin de Bordeaux,
Q2887094,keep,Basilique Sainte-Trinité de Cherbourg,
Q2887149,keep,Basilique de Saint-Nicolas-de-Port,
Q2887166,keep,Basilique de la Daurade de Toulouse,
Q288912,demote,Étang de Berre,
Q288930,drop,Étang de Montady,
Q288968,keep,Étang de Thau,
Q28911030,keep,Cascade de Vaucoux,
Q28924,keep,Catacombes de Paris,
Q2892706,drop,Chissioua Mbouzi,
Q2893122,keep,Lac Dziani,
Q2901290,demote,Bibliothèque Marmottan,
Q290355,keep,Pont de Bir-Hakeim,
Q2908933,keep,Gorges du Pont-du-Diable,
Q291093,demote,Pont Mirabeau,
Q2911447,keep,Forêt de Boscodon,
Q2914723,drop,Nemausus,
Q2916553,keep,Fort Louvois,
Q2918846,keep,Cathédrale Notre-Dame d'Évreux,
Q2919066,keep,Musée de Montmartre,
Q292099,drop,Île Longue,
Q292106,keep,Île Maïre,
Q292111,keep,Île Madame,
Q292120,drop,Île Saint-Denis,
Q292148,keep,Île Saint-Honorat,
Q292258,drop,Île aux Cygnes,
Q292271,keep,Île de Cavallo,
Q292346,keep,Île de Noirmoutier,
Q292384,keep,Île de Ré,
Q292516,keep,Île du Levant,
Q292564,keep,Île d'Or,
Q292568,demote,Île d'Oléron,
Q2928315,drop,Burdigala,
Q2932881,drop,Caesarodunum,
Q2933238,keep,Cairn de Gavrinis,
Q2933393,keep,Caixa de Rotllan,
Q2933606,promote,Calanque de Sugiton,
Q2933610,promote,Calanque de Port-Miou,
Q2933615,drop,Calanques de Marseille,
Q2937010,drop,Cap Bénat,
Q2937064,keep,Cap Lévi,
Q2937134,promote,Cap d'Erquy,
Q2937138,keep,Cap de Carteret,
Q2940800,keep,La Casamaures,
Q2940828,keep,Cascade Biberon,
Q2940837,keep,Cascade de Bras Rouge,
Q2940840,keep,Cascade de Gairaut,
Q2940841,keep,Cascade de Glandieu,
Q2940850,keep,Cascade de Sillans,
Q2940851,keep,Cascade de la Beaume,
Q2940852,promote,Cascade de la Billaude,
Q2940853,keep,Cascade de la Charabotte,
Q2940855,keep,Cascade de la Diomaz,
Q2940857,keep,Cascade de la Fouge,
Q2940860,keep,Cascade de la Pissoire,
Q2940861,keep,Cascade de la Pleureuse,
Q2940863,keep,Cascade du Déroc,
Q2940864,drop,Cascade du Chien,
Q2940865,keep,Cascade du Chaudron,
Q2940867,keep,Cascade du Pain de sucre,
Q2940868,promote,Cascade du Rouget,
Q2940869,keep,Cascade du Trou noir,
Q2940877,keep,Cascades du Bras d'Annette,
Q2941327,keep,Cassé de la Rivière de l'Est,
Q2942243,keep,Cathédrale Notre-Dame-de-l'Assomption de Montauban,
Q2942253,keep,Cathédrale Notre-Dame-de-la-Platea d'Antibes,
Q2942258,keep,Cathédrale Notre-Dame-de-la-Seds de Toulon,
Q2942260,keep,Cathédrale Notre-Dame-des-Pommiers de Sisteron,
Q2942267,keep,Cathédrale Saint-Jérôme de Digne,
Q2942274,keep,Cathédrale Notre-Dame-et-Saint-Arnoux de Gap,
Q2942276,keep,Cathédrale Notre-Dame-et-Saint-Castor de Nîmes,
Q2942283,keep,Cathédrale Notre-Dame de Grenoble,
Q2942289,keep,Cathédrale Notre-Dame de Saint-Bertrand-de-Comminges,
Q2942292,keep,Cathédrale Notre-Dame de Rodez,
Q2942293,keep,Cathédrale Notre-Dame de Verdun,
Q2942295,keep,Cathédrale Notre-Dame du Havre,
Q2942307,keep,Cathédrale Saint-Antonin de Pamiers,
Q2942311,keep,Cathédrale Saint-Apollinaire de Valence,
Q2942316,keep,Cathédrale Saint-Benoît de Castres,
Q2942319,keep,Cathédrale Saint-Caprais d'Agen,
Q2942331,keep,Cathédrale Saint-François-de-Sales,
Q2942335,keep,Cathédrale Saint-Gervais-Saint-Protais de Lectoure,
Q2942348,keep,Cathédrale Saint-Jean-Baptiste de Bazas,
Q2942355,keep,Cathédrale Saint-Jean-Baptiste de Perpignan,
Q2942375,keep,Cathédrale Saint-Lizier de Saint-Lizier,
Q2942383,keep,Cathédrale Saint-Louis de La Rochelle,
Q2942394,keep,Cathédrale Saint-Maclou de Pontoise,
Q2942431,keep,Cathédrale Saint-Pierre de Condom,
Q2942436,keep,Cathédrale Saint-Pierre de Saint-Flour,
Q2942437,keep,Cathédrale Saint-Pierre de Saintes,
Q2942447,keep,Cathédrale Saint-Sacerdos de Sarlat,
Q2942457,keep,Cathédrale Saint-Vincent de Viviers,
Q2942459,keep,Cathédrale Saint-Érasme de Cervione,
Q2942470,keep,Cathédrale Sainte-Anne d'Apt,
Q2942477,keep,Cathédrale Sainte-Geneviève-et-Saint-Maurice de Nanterre,
Q2942499,keep,Cathédrale Sainte-Marie de Lombez,
Q2942776,keep,Cathédrale Saint-Denis de Saint-Denis,
Q2942878,keep,Cathédrale de la Nativité-de-Marie de Rieux,
Q2942882,keep,Cathédrale de la Sainte-Trinité de Laval,
Q2942927,keep,Cathédrale grecque Saint-Étienne de Paris,
Q2944890,drop,Centre abbé Pierre Emmaüs,
Q2945071,drop,CAPC musée d'art contemporain de Bordeaux,
Q2945212,keep,Centre d'études et musée Edmond-Michelet,
Q2946,keep,Château de Versailles,
Q2948420,keep,Chambre d’Amour,
Q2961249,keep,Chartreuse Notre-Dame du Val de Bénédiction,
Q2961294,drop,Chartreuse du Mont-Dieu,
Q2961817,keep,Chaîne des Fiz,
Q2967747,keep,Chutes du Carbet,
Q2967823,drop,Château-musée du Cayla,
Q2967945,drop,Château Malromé,
Q2968138,drop,Château d'Asnières,
Q2968224,drop,Château d'Espeyran,
Q2968318,keep,Château d'Oricourt,
Q2968376,keep,Le Château d'eau,
Q2968417,drop,Château de Balzac,
Q2968478,drop,Château de Beaulon,
Q2968561,drop,Château de Bidache,
Q2968601,keep,Château de Bonrepos,
Q2968631,keep,Château de Bournazel,
Q2968669,keep,Château de Breteuil,
Q2968742,keep,Château de Calmont d'Olt,
Q2968752,keep,Château de Caen,
Q2968803,keep,Château de Cazeneuve,
Q2968823,drop,Château de Challain-la-Potherie,
Q2968829,keep,Château de Chamarande,
Q2968843,keep,Château de Chamerolles,
Q2968956,keep,Château de châteaubriant,
Q2968966,keep,Châteauneuf-sur-Epte,
Q2969027,drop,Château de Conches-en-Ouche,
Q2969210,keep,Château de Voltaire,
Q2969230,keep,Château de Flaugergues,
Q2969236,keep,Château de Fontaine-Henry,
Q2969357,promote,Château de Grignan,
Q2969479,keep,Château de Kerjean,
Q2969584,keep,Château de La Rochefoucauld,
Q2969660,keep,Château de Lassay,
Q2969846,keep,Château de Maulnes,
Q2969882,keep,Château de Meung-sur-Loire,
Q2969896,keep,Château de Miolans,
Q2969937,drop,Château de Montagu,
Q2969961,keep,Château de Montaner,
Q2969972,keep,Château de Montbéliard,
Q2969993,keep,Château de Montferrand,
Q2970088,keep,Château de Médan,
Q2970089,drop,Château de Médavy,
Q2970099,drop,Château de Méréville,
Q2970100,drop,Château de Nacqueville,
Q2970121,keep,Château de Nemours,
Q2970276,drop,Château de Pontécoulant,
Q2970385,keep,Château de Robert le Diable,
Q2970406,drop,Château de Rochechouart,
Q2970571,keep,Château de Saint-Point,
Q2970742,keep,Château de Suscinio,
Q2970853,drop,Château de Trédion,
Q2970864,keep,Château de Turenne,
Q2970893,drop,Château de Vallery,
Q2970942,drop,Château de Vayres,
Q2970999,drop,Château de Villandraut,
Q2971307,keep,Château de la Mothe-Chandeniers,
Q2971342,drop,Château de la Muette,
Q2971472,promote,Château des Baux,
Q2971531,drop,Château des Ormes,
Q2971579,drop,Château des ducs de La Trémoille,
Q2971586,keep,Château des ducs de Savoie,
Q2971702,keep,Château du Grand Jardin,
Q2971734,drop,Château du Marais,
Q2971765,keep,Château du Petit Trianon,
Q2971796,drop,Château du Pradel,
Q2971835,drop,Château du Taureau,
Q2971917,keep,Châteaux de Bruniquel,
Q29734225,keep,Musée de la Gendarmerie et du Cinéma de Saint-Tropez,
Q2974261,keep,Cirque de Mourèze,
Q2974265,keep,Cirque de Saint-Même,
Q2974270,drop,Cirque de la Solitude,
Q2974276,keep,Cirque du Fer-à-Cheval,
Q2974278,keep,Cirque de Troumouse,
Q2974403,drop,Citadelle souterraine de Verdun,
Q2974420,keep,Citerne,
Q2974764,keep,La Cité de la Mer,
Q2975544,promote,Grotte de Clamouse,
Q2981,keep,Cathédrale Notre-Dame de Paris,
Q2982097,drop,Col de Panissars,
Q2983361,keep,Mont Faron,
Q2985016,keep,Pagode de Vincennes,
Q2985821,keep,Lac Gentau,
Q2991610,keep,Concathédrale Notre-Dame-du-Bourguet de Forcalquier,
Q2994484,keep,Conservatoire botanique national de Bailleul,
Q2994486,keep,Conservatoire botanique national de Brest,
Q2994542,keep,"Conservatoire national des plantes à parfum, médicinales, aromatiques et industrielles",
Q29969684,keep,Musée Camille-Claudel,
Q2998827,drop,Couloir Samson,
Q300000,keep,Ars-en-Ré,
Q3001664,keep,Couvent des Augustins de Toulouse,
Q3001695,drop,Couvent des Cordeliers de Dinan,
Q3001696,drop,Couvent des Cordeliers d'Angers,
Q3001716,drop,Couvent des Grands-Augustins,
Q3001721,drop,Couvent des Jacobins,
Q3001726,drop,Couvent des Jacobins de la rue Saint-Jacques,
Q3001754,keep,Couvent des Ursulines de Château-Gontier,
Q3001766,drop,Couvent des dominicains de Collioure,
Q3002216,keep,Cratère Commerson,
Q30039410,keep,Baugé-en-Anjou,
Q3005760,keep,Crypte archéologique de l'île de la Cité,
Q3007086,drop,Cularo,
Q3010567,keep,Cézembre,
Q30218775,keep,Musée Bernard-d'Agesci,
Q3023307,keep,Dent de Cons,
Q3023355,keep,Dents de Lanfon,
Q3028305,keep,Île Milliau,
Q3028467,keep,Dinosauria,
Q3034089,drop,Dolmen de la Pierre-Alot,
Q3034090,drop,Dolmen de la Pierre-qui-Vire,
Q3034092,drop,Dolmen de la Pierre Couverte,
Q3034171,keep,Dolmens des Pérottes,
Q3034482,keep,Domaine de Malagar,
Q3041293,drop,Dune fossile de Ghyvelde,
Q3041303,keep,Dunes de Keremma,
Q3041305,demote,Dunes de Sermoyer,
Q3041606,drop,Studio Harcourt,
Q3043170,demote,Défilé d'Entre-Roches,
Q30524595,keep,Musée d'Histoire et d'archéologie de la Chartreuse,
Q306107,drop,Abbaye-aux-Bois,
Q306121,keep,Abbaye Saint-Michel de Cuxa,
Q306131,keep,Abbaye Saint-Pierre de Solesmes,
Q306139,promote,Abbaye de Valmagne,
Q306146,keep,Abbaye de Silvacane,
Q306155,keep,Abbaye du Thoronet,
Q3062141,keep,Exploradôme,
Q3062499,drop,Exsurgence de Port-Miou,source sous-marine de la calanque Q2933610 : rien a voir depuis la terre
Q3065485,keep,Jardin botanique de Bayonne,
Q3066668,drop,Fanum d'Aron,
Q3066670,drop,Fanum de Mouzon,
Q3067,keep,Aqueduc du Gier,
Q3067362,keep,Peyre,
Q3068815,keep,Jardin botanique littoral de Saint-Jean-de-Luz,
Q30738959,drop,Chutes Voltaire,
Q30740288,drop,Maison-musée de Félix Éboué,
Q3075489,keep,Fondation d'entreprise Louis-Vuitton,
Q3076306,promote,Fontaine de Fontestorbes,
Q3076348,keep,Fontana Rosa,
Q3076985,keep,Jardin botanique de l'arquebuse de Dijon,
Q3077516,keep,Formica Leo,
Q3078135,keep,Fort d'Uxegney,
Q3078387,keep,Fort du Portalet,
Q3078613,keep,Forum antique de Bavay,
Q3078621,drop,Forum d'Arles,
Q3078719,keep,Força Réal,
Q3078778,keep,Forêt d'Horte,
Q3078803,keep,Forêt de Bercé,
Q3078808,keep,Forêt de Bois Blanc,
Q3078836,keep,Forêt de Carnoët,
Q3078838,keep,Forêt de Cerisy,
Q3078840,keep,Forêt de Chabrières,
Q3078853,keep,Forêt domaniale de Cinglais,
Q3078854,keep,Forêt de Coëtquen,
Q3078859,keep,Forêt de Darney,
Q3078863,keep,Forêt de Dourdan,
Q3078864,keep,Forêt de Dreux,
Q3078867,keep,Forêt de Fougères,
Q3078875,keep,Forêt de Haye,
Q3078935,keep,Forêt de Rennes,
Q3078936,keep,Forêt de Retz,
Q3078951,keep,Forêt de Saint-Germain-en-Laye,
Q3078997,keep,Forêt de la Grande Chartreuse,
Q3079009,keep,Forêt de la Sainte-Baume,
Q3079045,keep,Forêt domaniale de Verdun,
Q3079055,keep,Forêt domaniale du Cranou,
Q3079408,demote,Fosse Dionne,
Q3080015,keep,Four solaire de Mont-Louis,
Q3085786,keep,Opéra municipal de Marseille,
Q3086101,keep,Musée Cantini,
Q3086934,keep,Musée des Beaux-Arts de Rouen,
Q3087510,keep,Grotte de Cussac,
Q3089172,keep,Île de Terre-de-Haut,
Q3089210,keep,Île de Terre-de-Bas,
Q3090839,keep,Île Tristan,
Q3091701,keep,Opéra national du Capitole,
Q309458,keep,Jardin du Luxembourg,
Q3097795,keep,Hôtel Biron,
Q3098373,keep,Musée des Beaux-Arts de Rennes,
Q3098391,keep,Garlaban,
Q3100297,keep,Maison européenne de la photographie,
Q3100546,keep,Jardin des plantes de Montpellier,
Q3107573,keep,Giraglia,
Q3107709,keep,Musée de Picardie,
Q311,keep,Cimetière du Père-Lachaise,
Q3110238,keep,Grande-Terre,
Q3110976,keep,Gorges de Holtzarte,
Q3110984,keep,Gorges de Kakouetta,
Q3110986,keep,Gorges de Régalon,
Q3111000,keep,Gorges de l'Hérault,
Q3111003,demote,Gorges de la Loire,
Q3111006,keep,Gorges de la Pierre-Lys,
Q3111012,keep,Gorges du Fier,
Q3111015,keep,Gorges du Guiers Mort,
Q3111600,drop,Gouffre Mirolda,
Q3111605,promote,Gouffre de Proumeyssac,
Q3111685,keep,Gour de Tazenat,
Q3113490,drop,Grand-Îlet,
Q3113505,promote,Grand Arc,
Q3113532,keep,Grand Brûlé,
Q3113539,keep,Grand Bé,
Q3114585,keep,Grand Suchet,
Q3116957,keep,Gros-Horloge,
Q3117062,keep,Grosse cloche de Bordeaux,
Q3117093,drop,Grotte Duruthy,
Q3117101,drop,Cave à Margot,
Q3117102,drop,Grotte Mandrin,
Q3117121,keep,Grotte de Bruniquel,
Q3117126,keep,Grotte de Bédeilhac,
Q3117136,drop,Grotte de la Marche,
Q3117137,keep,Grotte de Lastournelle,
Q3117140,promote,Grotte de Limousis,
Q3117151,drop,Grotte de Montespan,
Q3117154,drop,Grotte de Montgaudier,
Q3117208,demote,Grotte des Fées,
Q3117239,drop,Grotte du Moulin de Laguenay,
Q3117240,drop,Grotte du Noisetier,
Q3117243,drop,Grotte du Placard,
Q3117249,keep,Grottes d'Arcy-sur-Cure,
Q3117251,promote,Grottes de Choranche,
Q3117260,keep,Grottes de Lacave,
Q3117280,keep,Grottes de Sare,
Q3124,keep,Amphithéâtre des Trois Gaules,
Q312445,keep,Château de Dinan,
Q3124818,keep,Musée de la Maison Bonaparte,
Q3125381,drop,Habitation-Sucrerie Clairefontaine,
Q3127505,keep,Harmas de Jean-Henri Fabre,
Q3142856,drop,Prison de La Force,
Q3145715,keep,Hôtel d'Assézat,
Q3145716,drop,Hôtel d'Aumont,
Q3145892,drop,Hôtel de Marigny,
Q3145976,drop,Hôtel de Soissons,
Q3146116,drop,Hôtel de ville d'Angoulême,
Q3151766,drop,Institut Lumière,
Q3162322,keep,Jardin Georges Delaselle,
Q3162380,keep,Jardin botanique alpin La Jaÿsinia,
Q3162390,keep,Jardin botanique de Bordeaux,
Q3162403,keep,Jardin botanique de Metz,
Q3162411,promote,Jardin botanique de Tours,
Q3162424,promote,Jardin botanique Jean-Marie Pelt,
Q3162425,promote,Jardin du Lautaret,
Q3162464,keep,Jardin de Versailles,
Q3162479,keep,Jardin de l'Évêché de Limoges,
Q3162482,keep,Jardin de l'État,
Q3162496,demote,Jardin de la Magalone,
Q3162498,keep,Jardin de la Perrine,
Q3162538,keep,Jardin des Curiosités,
Q3162547,promote,Jardin des Martels,
Q3162565,keep,Jardin des plantes de Lille,
Q3162566,keep,Jardin des plantes de Nantes,
Q3162568,keep,Jardin des plantes de Rouen,
Q3162571,keep,Jardin des plantes du Mans,
Q3162572,keep,Jardin des plantes de Toulouse,
Q3162611,promote,Jardin japonais de Toulouse,
Q3162656,keep,Jardins de Kerdalo,
Q3162657,keep,Jardins de Callunes,
Q3162686,keep,Jardins du manoir d'Eyrignac,
Q317100,keep,Beuvron-en-Auge,
Q317214,keep,La Bastide-Clairence,
Q317271,keep,Verneuil-sur-Avre,
Q317349,keep,Conques,
Q317362,keep,Aiguèze,
Q3175,keep,Odéon antique de Lyon,
Q318168,keep,Bergheim,
Q3192181,keep,Musée Matisse,
Q3206723,keep,La Boisserie,
Q3210882,drop,La Mothe-en-Bassigny,
Q321139,keep,Roussillon,
Q3211624,keep,La Pierre Percée,
Q3214796,drop,Lac Chauvet,
Q3214899,keep,Lac Genin,
Q3215265,keep,Lac Vert,
Q3215319,promote,Lac d'Artouste,
Q3215334,keep,Lac d'Enghien,
Q3215346,keep,Lac d'Orient,
Q3215347,keep,Lac d'Orédon,
Q3215352,keep,Lac d'Oô,
Q3215354,promote,Lac de Bareilles,
Q3215407,keep,Lac de Chambon,
Q3215430,keep,Lac de Créteil,
Q3215452,demote,Lac de Grand-Lieu,
Q3215459,keep,Lac de Guerlédan,
Q3215488,keep,Lac de Montbel,
Q3215495,keep,Lac de Nantua,
Q3215502,keep,Lac de Paladru,
Q3215504,keep,Lac de Pannecière,
Q3215508,promote,Lac de Payolle,
Q3215514,keep,Lac de Pierre-Percée,
Q3215536,keep,Lac de Saint-Andéol,
Q3215558,demote,Lac de Sylans,
Q3215690,keep,Lac des Truites,
Q3215699,keep,Lac du Bourdon,
Q3215700,keep,Lac du Bouchet,
Q3215739,keep,Lac du Sautet,
Q3219718,promote,Lauvitel,
Q322078,promote,Fort de Mutzig,
Q322270,keep,Ansouis,
Q3223853,demote,Le Jardin des Cinq Sens,
Q3224959,keep,Le Môle,
Q3225670,drop,Le Plantier de Costebelle,
Q3226931,keep,Le Saut de l’Acomat,
Q3230368,keep,Les Abattoirs,
Q323399,keep,Gravelines,
Q323660,keep,Vals-les-Bains,
Q323767,keep,Tour Montparnasse,
Q324551,keep,Lescar,
Q3246,keep,Basilique Saint-Martin d'Ainay,
Q3246658,keep,Pagode Khánh-Anh,
Q3246739,keep,Tour du Guet,
Q3246746,keep,Lac de Schiessrothried,
Q325248,keep,Lussan,
Q325716,keep,Hartmannswillerkopf,
Q3258023,drop,Logis de la Vergne,
Q3258029,drop,Logis du Maine-Giraud,
Q325826,keep,Pérouges,
Q327259,keep,Crest,
Q3277885,keep,Musée des Beaux-Arts d'Angers,
Q3277928,keep,Musée de l'École de Nancy,
Q3278803,keep,Maison Jean-Cocteau,
Q3278824,demote,Maison La Roche,
Q3279145,keep,Maison d'Alexandra David-Néel,
Q3279371,keep,Maison de Georges Clemenceau,
Q3279402,keep,Maison de Jean Monnet,
Q3279449,keep,Maison natale de Louis Pasteur à Dole,
Q3279453,keep,Maison de Léon et Jeanne Blum,
Q3279523,keep,Maison de Pierre Loti à Rochefort,
Q3279544,keep,Maison de Robert Schuman,
Q3279553,keep,Maison de Saint-Just,
Q3279585,keep,Musée Marcel Proust,
Q3279781,keep,Maison de la Magie,
Q3280072,drop,Maison du Temple,
Q3280095,keep,Maison du docteur Dugoujon,
Q3280161,drop,Maison forestière Wilfred Owen,
Q3280225,keep,Maison natale de Charles de Gaulle,
Q3280227,keep,Maison natale de Condorcet,
Q3280230,keep,Maison natale de François Mitterrand,
Q3280233,keep,Maison natale de Jean-François Millet,
Q3280236,keep,Maison natale de Jeanne d'Arc,
Q3280240,keep,Maison de Camille et Paul Claudel,
Q3280244,keep,Maison natale de Victor Hugo,
Q3280291,keep,Maison « Le Paraïs »,
Q3280344,drop,Maisons Satie,
Q328371,keep,Belcastel,
Q3286133,keep,Manoir d'Ango,
Q3287386,demote,Marais de La Villeneuve,
Q3287393,keep,Marais de Pen an Toul,
Q3287427,keep,Marais salants de Guérande,
Q3297653,demote,Massif de la Clape,
Q3297654,drop,Massif de l'Étoile,
Q3298467,keep,Maternité suisse d'Elne,
Q329852,keep,Palais du Luxembourg,
Q32989,keep,Abbaye Notre-Dame du Bec,
Q329948,drop,Palais-Royal,
Q33026778,drop,Cascade de Courmes,
Q3308728,keep,Brouage,
Q331409,demote,Abri de Cro-Magnon,
Q3320265,promote,Monastère de Cimiez,
Q3320312,keep,Monastère de Mouzon,
Q3320413,keep,Monastère royal de Brou,
Q3321695,keep,Mont Baïgura,
Q3321752,promote,Mont Choungui,
Q3321772,keep,Mont Colombier,
Q3321845,keep,Mont Gargan,
Q3322216,keep,Mont des Avaloirs,
Q3322277,drop,Montagne de Kaw,
Q3322280,keep,Montagne d'argent,
Q3322546,keep,Monte Grosso,
Q3322570,keep,Monte Renoso,
Q3322576,keep,Monte San Petrone,
Q3323133,drop,Monts d'Ambazac,
Q3323161,drop,Monts du Forez,
Q3324296,drop,Moronvilliers,
Q3325352,drop,Motte de la Jacquille,
Q3325416,keep,Le Moucherotte,
Q3325679,promote,Moulin de Villeneuve,
Q3328231,drop,Murs à pêches,
Q3329041,keep,Musée Albert-Schweitzer,
Q3329056,keep,Musée Anne-de-Beaujeu,
Q3329073,drop,Musée Barbey-d'Aurevilly,
Q3329085,drop,Musée Bartholdi,
Q3329089,drop,Musée Bargoin,
Q3329098,drop,Musée Bouchard,
Q3329106,keep,Musée Champollion,
Q3329113,keep,Musée Christian-Dior,
Q3329119,keep,Musée Clemenceau,
Q3329121,keep,Musée Courbet,
Q3329125,keep,Musée Crozatier,
Q3329144,keep,Musée Ernest-Renan,
Q3329160,keep,Musée Flaubert et d'Histoire de la médecine,
Q3329161,keep,Musée Faure,
Q3329163,keep,Musée Frédéric-Mistral,
Q3329173,keep,Musée Jean-Léon-Gérôme,
Q3329177,drop,Musée Goethe à l'Auberge au Bœuf,
Q3329184,drop,Musée Grobet-Labadié,
Q3329193,promote,Musée Hector-Berlioz,
Q3329201,keep,Musée Hyacinthe-Rigaud,
Q3329205,keep,Musée Hébert,
Q3329214,drop,Musée Jean-Cocteau - Collection Séverin Wunderman,
Q3329215,keep,Musée Jean-Frédéric-Oberlin,
Q3329216,keep,Musée Jean-Jacques-Rousseau,
Q3329221,keep,Musée Jean-de-La-Fontaine,
Q3329245,keep,Musée Lambinet,
Q3329260,keep,Musée Magnin,
Q3329265,keep,Musée Marc-Chagall,
Q3329298,keep,Musée Pascal-Paoli,
Q3329311,keep,Musée Pierre-Corneille,
Q3329313,keep,Musée Pierre-Corneille,
Q3329324,keep,"Musée Rabelais, Maison La Devinière",
