# Niveau de chaque lieu tel que le curateur l'a vu à sa dernière revue.
#
# Le niveau d'un lieu n'est pas une propriété du lieu : c'est son rang dans sa
# collection. Ajouter un signal au score, ou seulement collecter dix lieux de
# plus, peut donc faire descendre un lieu qu'on avait validé — sans que rien ne
# le dise.
#
# Ce fichier est la photographie du dernier état VU. `build` compare et signale
# les écarts ; `apply-review` la met à jour, parce que c'est le moment où le
# curateur a regardé.
#
wikidata_id,tier,theme,name
Q2859135,3,megalithes,Aquae Sextiae
Q2859218,2,ponts,Aqueduc de Maintenon
Q2859432,3,megalithes,Araghju
Q2859700,3,jardins,Arboretum d'Harcourt
Q2859703,2,jardins,Arboretum de Balaine
Q2859718,3,jardins,Arboretum de l'école du Breuil
Q2859724,3,jardins,Arboretum national des Barres
Q2859877,3,megalithes,Arc de triomphe de Glanum
Q2860024,2,rochers,Arche de Corte
Q2860982,3,megalithes,Argentomagus
Q2867477,1,plages,Presqu'île de Quiberon
Q2868827,3,maisons,Atelier Renoir
Q287751,2,abbayes,Abbaye Saint-Martin du Canigou
Q28785,1,cathedrales,Basilique du Sacré-Cœur de Montmartre
Q2881810,2,jardins,Bambouseraie en Cévennes
Q2882838,2,volcans,Banne d'Ordanche
Q2886510,2,phares,Phare de Berck
Q2886901,3,cathedrales,Basilique Notre-Dame-de-Bonne-Garde
Q2886911,3,cathedrales,Basilique Notre-Dame-des-Enfants
Q2886913,3,cathedrales,Basilique Notre-Dame-de-l'Immaculée-Conception de Boulogne-sur-Mer
Q2886918,3,cathedrales,Basilique Notre-Dame-des-Miracles
Q2886923,3,cathedrales,Basilique Notre-Dame d'Alençon
Q2886926,3,cathedrales,Basilique Notre-Dame d'Espérance de Charleville-Mézières
Q2886937,3,cathedrales,Basilique Notre-Dame de Bonsecours
Q2886952,3,cathedrales,Basilique Notre-Dame de Montligeon
Q2886957,3,cathedrales,Basilique Notre-Dame de Sion
Q2886962,3,cathedrales,Basilique Notre-Dame de Nice
Q2886965,3,cathedrales,Basilique Notre-Dame des Tables
Q2886966,3,cathedrales,Basilique Notre-Dame de l'Épine
Q2886985,3,cathedrales,Basilique Saint-Epvre de Nancy
Q2886987,3,cathedrales,Basilique Saint-Donatien-et-Saint-Rogatien de Nantes
Q2886997,3,cathedrales,Basilique Saint-Jean-Baptiste de Chaumont
Q2887006,3,cathedrales,Basilique Saint-Joseph de Grenoble
Q2887022,3,cathedrales,Basilique Saint-Nicolas de Nantes
Q2887024,3,cathedrales,Basilique Saint-Michel de Bordeaux
Q2887029,3,cathedrales,Basilique Saint-Pierre
Q2887035,3,cathedrales,Basilique Saint-Sauveur de Dinan
Q2887040,3,cathedrales,Basilique Saint-Urbain de Troyes
Q2887041,3,cathedrales,Basilique Saint-Seurin de Bordeaux
Q2887094,3,cathedrales,Basilique Sainte-Trinité de Cherbourg
Q2887149,3,cathedrales,Basilique de Saint-Nicolas-de-Port
Q2887166,3,cathedrales,Basilique de la Daurade de Toulouse
Q288930,3,lacs,Étang de Montady
Q288968,1,lacs,Étang de Thau
Q28911030,3,cascades,Cascade de Vaucoux
Q28924,1,musees,Catacombes de Paris
Q2893122,3,lacs,Lac Dziani
Q2901290,3,maisons,Bibliothèque Marmottan
Q29034928,3,villages,Pujols-le-Haut
Q290355,1,ponts,Pont de Bir-Hakeim
Q2908933,1,gorges,Gorges du Pont-du-Diable
Q291093,2,ponts,Pont Mirabeau
Q2916553,3,chateaux,Fort Louvois
Q2918846,3,cathedrales,Cathédrale Notre-Dame d'Évreux
Q2919066,3,musees,Musée de Montmartre
Q292106,3,iles,Île Maïre
Q292111,2,iles,Île Madame
Q292148,2,iles,Île Saint-Honorat
Q292271,2,iles,Île de Cavallo
Q292346,1,iles,Île de Noirmoutier
Q292384,1,iles,Île de Ré
Q292516,1,iles,Île du Levant
Q292564,2,iles,Île d'Or
Q292568,2,iles,Île d'Oléron
Q2932881,3,megalithes,Caesarodunum
Q2933238,2,megalithes,Cairn de Gavrinis
Q2933393,3,megalithes,Caixa de Rotllan
Q2933592,3,plages,Calanque de Callelongue
Q2933594,3,plages,Calanque de Marseilleveyre
Q2933600,3,plages,Calanque de Morgiou
Q2933606,2,plages,Calanque de Sugiton
Q2933610,2,plages,Calanque de Port-Miou
Q2936993,3,plages,Cap Anglais
Q2937000,3,plages,Cap Bernard
Q2937047,3,plages,Cap Homard
Q2937064,3,plages,Cap Lévi
Q2937074,3,plages,Cap Noir
Q2937134,1,plages,Cap d'Erquy
Q2937139,3,plages,Cap de Nice
Q2937145,3,plages,Cap de la Hève
Q2937149,3,plages,Cap la Houssaye
Q2940800,2,monuments,La Casamaures
Q2940828,3,cascades,Cascade Biberon
Q2940837,3,cascades,Cascade de Bras Rouge
Q2940840,2,cascades,Cascade de Gairaut
Q2940841,1,cascades,Cascade de Glandieu
Q2940850,2,cascades,Cascade de Sillans
Q2940851,2,cascades,Cascade de la Beaume
Q2940852,2,cascades,Cascade de la Billaude
Q2940853,1,cascades,Cascade de la Charabotte
Q2940855,3,cascades,Cascade de la Diomaz
Q2940857,3,cascades,Cascade de la Fouge
Q2940860,3,cascades,Cascade de la Pissoire
Q2940861,1,cascades,Cascade de la Pleureuse
Q2940863,2,cascades,Cascade du Déroc
Q2940865,3,cascades,Cascade du Chaudron
Q2940867,3,cascades,Cascade du Pain de sucre
Q2940868,1,cascades,Cascade du Rouget
Q2940869,3,cascades,Cascade du Trou noir
Q2940877,3,cascades,Cascades du Bras d'Annette
Q2941327,2,cirques,Cassé de la Rivière de l'Est
Q2942243,3,cathedrales,Cathédrale Notre-Dame-de-l'Assomption de Montauban
Q2942253,3,cathedrales,Cathédrale Notre-Dame-de-la-Platea d'Antibes
Q2942258,3,cathedrales,Cathédrale Notre-Dame-de-la-Seds de Toulon
Q2942260,3,cathedrales,Cathédrale Notre-Dame-des-Pommiers de Sisteron
Q2942267,3,cathedrales,Cathédrale Saint-Jérôme de Digne
Q2942274,3,cathedrales,Cathédrale Notre-Dame-et-Saint-Arnoux de Gap
Q2942276,3,cathedrales,Cathédrale Notre-Dame-et-Saint-Castor de Nîmes
Q2942281,3,cathedrales,Cathédrale Notre-Dame de Créteil
Q2942283,3,cathedrales,Cathédrale Notre-Dame de Grenoble
Q2942289,3,cathedrales,Cathédrale Notre-Dame de Saint-Bertrand-de-Comminges
Q2942292,2,cathedrales,Cathédrale Notre-Dame de Rodez
Q2942293,3,cathedrales,Cathédrale Notre-Dame de Verdun
Q2942295,3,cathedrales,Cathédrale Notre-Dame du Havre
Q2942301,3,cathedrales,Cathédrale Saint-André d'Avranches
Q2942307,3,cathedrales,Cathédrale Saint-Antonin de Pamiers
Q2942311,3,cathedrales,Cathédrale Saint-Apollinaire de Valence
Q2942316,3,cathedrales,Cathédrale Saint-Benoît de Castres
Q2942319,3,cathedrales,Cathédrale Saint-Caprais d'Agen
Q2942331,3,cathedrales,Cathédrale Saint-François-de-Sales
Q2942335,3,cathedrales,Cathédrale Saint-Gervais-Saint-Protais de Lectoure
Q2942348,3,cathedrales,Cathédrale Saint-Jean-Baptiste de Bazas
Q2942355,3,cathedrales,Cathédrale Saint-Jean-Baptiste de Perpignan
Q2942375,3,cathedrales,Cathédrale Saint-Lizier de Saint-Lizier
Q2942383,3,cathedrales,Cathédrale Saint-Louis de La Rochelle
Q2942394,3,cathedrales,Cathédrale Saint-Maclou de Pontoise
Q2942431,3,cathedrales,Cathédrale Saint-Pierre de Condom
Q2942436,3,cathedrales,Cathédrale Saint-Pierre de Saint-Flour
Q2942437,3,cathedrales,Cathédrale Saint-Pierre de Saintes
Q2942447,3,cathedrales,Cathédrale Saint-Sacerdos de Sarlat
Q2942457,3,cathedrales,Cathédrale Saint-Vincent de Viviers
Q2942459,3,cathedrales,Cathédrale Saint-Érasme de Cervione
Q2942470,3,cathedrales,Cathédrale Sainte-Anne d'Apt
Q2942477,3,cathedrales,Cathédrale Sainte-Geneviève-et-Saint-Maurice de Nanterre
Q2942499,3,cathedrales,Cathédrale Sainte-Marie de Lombez
Q2942776,3,cathedrales,Cathédrale Saint-Denis de Saint-Denis
Q2942878,3,cathedrales,Cathédrale de la Nativité-de-Marie de Rieux
Q2942882,3,cathedrales,Cathédrale de la Sainte-Trinité de Laval
Q2942927,3,cathedrales,Cathédrale grecque Saint-Étienne de Paris
Q2943281,3,grottes,Caverne Mussard
Q2944890,3,maisons,Centre abbé Pierre Emmaüs
Q2945212,3,maisons,Centre d'études et musée Edmond-Michelet
Q2946,1,chateaux,Château de Versailles
Q2948420,3,plages,Chambre d’Amour
Q2961249,3,abbayes,Chartreuse Notre-Dame du Val de Bénédiction
Q2961817,3,sommets,Chaîne des Fiz
Q2967747,1,cascades,Chutes du Carbet
Q2967823,3,chateaux,Château-musée du Cayla
Q2967945,3,chateaux,Château Malromé
Q2968014,3,chateaux,Château Vallombrosa
Q2968078,3,chateaux,Château d'Ancenis
Q2968093,3,chateaux,Château d'Apcher
Q2968102,3,chateaux,Château d'Arcis-sur-Aube
Q2968147,3,chateaux,Château d'Aubais
Q2968163,3,chateaux,Château d'Augerville
Q2968220,3,chateaux,Château d'Esnes
Q2968224,3,maisons,Château d'Espeyran
Q2968236,3,chateaux,Château d'Étangsannes
Q2968243,3,chateaux,Château d'Hardelot
Q2968318,3,chateaux,Château d'Oricourt
Q2968327,3,chateaux,Château d'Oudon
Q2968329,3,chateaux,Château d'Osthoffen
Q2968376,2,monuments,Le Château d'eau
Q2968393,3,chateaux,Château d'Ô
Q2968413,3,chateaux,Château de Ballon
Q2968417,3,maisons,Château de Balzac
Q2968429,3,chateaux,Château de Bar-sur-Seine
Q2968478,3,chateaux,Château de Beaulon
Q2968575,3,chateaux,Château de Blâmont
Q2968601,3,maisons,Château de Bonrepos
Q2968629,3,chateaux,Château de Bourbon-l'Archambault
Q2968631,3,chateaux,Château de Bournazel
Q2968638,3,chateaux,Château de Bourron
Q2968643,3,chateaux,Château de Bouthéon
Q2968669,3,chateaux,Château de Breteuil
Q2968742,3,chateaux,Château de Calmont d'Olt
Q2968752,2,chateaux,Château de Caen
Q2968762,3,chateaux,Château de Canon
Q2968803,3,chateaux,Château de Cazeneuve
Q2968829,3,chateaux,Château de Chamarande
Q2968843,3,chateaux,Château de Chamerolles
Q2968948,3,chateaux,Château de Château-Gaillard
Q2968956,3,chateaux,Château de châteaubriant
Q2968966,3,chateaux,Châteauneuf-sur-Epte
Q2969140,3,chateaux,Château de Domfront
Q2969143,3,chateaux,Château de Domeyrat
Q2969166,3,chateaux,Château de Duras
Q2969191,3,chateaux,Château de Farcheville
Q2969210,2,maisons,Château de Voltaire
Q2969214,3,chateaux,Château de Ferrette
Q2969230,3,chateaux,Château de Flaugergues
Q2969236,3,chateaux,Château de Fontaine-Henry
Q2969314,3,chateaux,Château de Gavaudun
Q2969342,3,chateaux,Château de Gramont
Q2969357,2,chateaux,Château de Grignan
Q2969366,3,chateaux,Château de Groussay
Q2969425,3,chateaux,Château de Javarzay
Q2969479,3,chateaux,Château de Kerjean
Q2969508,3,chateaux,Château de Kériolet
Q2969530,3,chateaux,Château de La Caze
Q2969553,3,chateaux,Château de La Grange
Q2969584,3,chateaux,Château de La Rochefoucauld
Q2969604,3,chateaux,Château de Labrit
Q2969620,3,chateaux,Château de Lacoste
Q2969647,3,chateaux,Château de Landreville
Q2969660,3,chateaux,Château de Lassay
Q2969794,3,chateaux,Château de Marbeaumont
Q2969846,3,chateaux,Château de Maulnes
Q2969856,3,chateaux,Château de Maÿtie
Q2969865,3,chateaux,Château de Mauvezin
Q2969882,3,chateaux,Château de Meung-sur-Loire
Q2969896,3,chateaux,Château de Miolans
Q2969961,3,chateaux,Château de Montaner
Q2969972,3,chateaux,Château de Montbéliard
Q2969993,3,chateaux,Château de Montferrand
Q2970021,3,chateaux,Château de Montlhéry
Q2970088,3,chateaux,Château de Médan
Q2970089,3,chateaux,Château de Médavy
Q2970099,3,chateaux,Château de Méréville
Q2970121,3,chateaux,Château de Nemours
Q2970385,3,chateaux,Château de Robert le Diable
Q2970406,3,chateaux,Château de Rochechouart
Q2970468,3,chateaux,Château de Réghat
Q2970473,3,chateaux,Château de Sablé
Q2970521,3,chateaux,Château de Saint-Germain-Beaupré
Q2970548,3,chateaux,Château de Saint-Malo
Q2970571,3,maisons,Château de Saint-Point
Q2970650,3,chateaux,Château de Sauvan
Q2970739,3,chateaux,Château de Syam
Q2970742,3,chateaux,Château de Suscinio
Q2970853,3,chateaux,Château de Trédion
Q2970864,3,chateaux,Château de Turenne
Q2970879,3,chateaux,Château de Vaire
Q2970981,3,chateaux,Château de Vignory
Q2971046,3,chateaux,Château de Vissec
Q2971110,3,chateaux,Château de l'Isle
Q2971136,3,chateaux,Château de la Baume
Q2971278,3,chateaux,Château de la Juive
Q2971307,3,chateaux,Château de la Mothe-Chandeniers
Q2971336,3,chateaux,Château de la Petite Malmaison
Q2971342,3,chateaux,Château de la Muette
Q2971368,3,chateaux,Château de la Roche-Jagu
Q2971472,2,chateaux,Château des Baux
Q2971531,3,maisons,Château des Ormes
Q2971586,3,chateaux,Château des ducs de Savoie
Q2971673,3,chateaux,Château du Coudray-Salbart
Q2971702,3,chateaux,Château du Grand Jardin
Q2971765,3,chateaux,Château du Petit Trianon
Q2971796,3,maisons,Château du Pradel
Q2971815,3,chateaux,Château du Rocher-Portail
Q2971917,3,chateaux,Châteaux de Bruniquel
Q29734225,3,musees,Musée de la Gendarmerie et du Cinéma de Saint-Tropez
Q2974261,1,cirques,Cirque de Mourèze
Q2974265,1,cirques,Cirque de Saint-Même
Q2974276,1,cirques,Cirque du Fer-à-Cheval
Q2974278,1,cirques,Cirque de Troumouse
Q2974403,3,musees,Citadelle souterraine de Verdun
Q2974420,2,volcans,Citerne
Q2974764,3,musees,La Cité de la Mer
Q2975544,3,grottes,Grotte de Clamouse
Q2981,1,cathedrales,Cathédrale Notre-Dame de Paris
Q2982097,3,megalithes,Col de Panissars
Q2983361,2,sommets,Mont Faron
Q2985016,3,monuments,Pagode de Vincennes
Q2985821,3,lacs,Lac Gentau
Q2991610,3,cathedrales,Concathédrale Notre-Dame-du-Bourguet de Forcalquier
Q2994484,3,jardins,Conservatoire botanique national de Bailleul
Q2994486,3,jardins,Conservatoire botanique national de Brest
Q29969684,3,musees,Musée Camille-Claudel
Q2998534,3,plages,Coteau Kervéguen
Q300000,3,villages,Ars-en-Ré
Q3002216,2,volcans,Cratère Commerson
Q3005760,3,musees,Crypte archéologique de l'île de la Cité
Q3006362,3,plages,Crête de Géruen
Q3007086,3,megalithes,Cularo
Q3010567,2,iles,Cézembre
Q30218775,3,musees,Musée Bernard-d'Agesci
Q3023307,3,sommets,Dent de Cons
Q3023355,3,sommets,Dents de Lanfon
Q3028305,3,iles,Île Milliau
Q3028467,3,musees,Dinosauria
Q3028584,3,chateaux,Fort de Bellegarde
Q30302877,3,maisons,Villa Souques-Pagès
Q30308373,3,maisons,Maison natale du Maréchal Lannes
Q30308515,3,maisons,Maison Trenet
Q30308661,3,maisons,Maison Louis-Guilloux
Q3034089,3,megalithes,Dolmen de la Pierre-Alot
Q3034092,3,megalithes,Dolmen de la Pierre Couverte
Q3034171,3,megalithes,Dolmens des Pérottes
Q3034482,3,maisons,Domaine de Malagar
Q3036702,3,chateaux,Donjon Lacataye
Q3041303,1,dunes-marais,Dunes de Keremma
Q3041305,3,dunes-marais,Dunes de Sermoyer
Q3043170,3,gorges,Défilé d'Entre-Roches
Q30524595,3,maisons,Musée d'Histoire et d'archéologie de la Chartreuse
Q306121,2,abbayes,Abbaye Saint-Michel de Cuxa
Q306131,3,abbayes,Abbaye Saint-Pierre de Solesmes
Q306139,2,abbayes,Abbaye de Valmagne
Q306146,3,abbayes,Abbaye de Silvacane
Q306155,2,abbayes,Abbaye du Thoronet
Q3062141,3,musees,Exploradôme
Q3062499,1,rochers,Exsurgence de Port-Miou
Q3064717,3,plages,Falaises Soubeyranes
Q3065485,3,jardins,Jardin botanique de Bayonne
Q3066668,3,megalithes,Fanum d'Aron
Q3067,2,megalithes,Aqueduc du Gier
Q3067362,3,villages,Peyre
Q3068815,3,jardins,Jardin botanique littoral de Saint-Jean-de-Luz
Q3073006,3,lacs,Fischboedle
Q30740288,3,maisons,Maison-musée de Félix Éboué
Q3075435,3,musees,Fondation Dosne-Thiers
Q3075489,1,musees,Fondation d'entreprise Louis-Vuitton
Q3076306,3,grottes,Fontaine de Fontestorbes
Q3076348,3,jardins,Fontana Rosa
Q3076985,2,jardins,Jardin botanique de l'arquebuse de Dijon
Q3077516,1,volcans,Formica Leo
Q3077848,3,chateaux,Fort Desaix
Q3077915,3,chateaux,Fort Lagarde de Prats-de-Mollo
Q3077962,3,chateaux,Fort National
Q3078054,3,chateaux,Fort Saint-Louis
Q3078135,3,musees,Fort d'Uxegney
Q3078183,3,chateaux,Fort de La Prée
Q3078285,3,chateaux,Fort de l'Est
Q3078321,3,chateaux,Fort des Dunes
Q3078338,3,chateaux,Fort des Têtes
Q3078387,3,chateaux,Fort du Portalet
Q3078420,3,chateaux,Forteresse de Mornas
Q3078613,3,megalithes,Forum antique de Bavay
Q3078621,3,megalithes,Forum d'Arles
Q3078719,3,sommets,Força Réal
Q3078778,2,forets,Forêt d'Horte
Q3078808,2,forets,Forêt de Bois Blanc
Q3078836,1,forets,Forêt de Carnoët
Q3078838,1,forets,Forêt de Cerisy
Q3078840,2,forets,Forêt de Chabrières
Q3078853,2,forets,Forêt domaniale de Cinglais
Q3078854,2,forets,Forêt de Coëtquen
Q3078863,2,forets,Forêt de Dourdan
Q3078864,2,forets,Forêt de Dreux
Q3078867,2,forets,Forêt de Fougères
Q3078875,1,forets,Forêt de Haye
Q3078935,1,forets,Forêt de Rennes
Q3078936,1,forets,Forêt de Retz
Q3078951,1,forets,Forêt de Saint-Germain-en-Laye
Q3079055,2,forets,Forêt domaniale du Cranou
Q3079408,3,grottes,Fosse Dionne
Q3080015,3,monuments,Four solaire de Mont-Louis
Q3086101,3,musees,Musée Cantini
Q3086934,2,musees,Musée des Beaux-Arts de Rouen
Q3087510,2,grottes,Grotte de Cussac
Q3089172,3,iles,Île de Terre-de-Haut
Q3089210,3,iles,Île de Terre-de-Bas
Q3090839,2,iles,Île Tristan
Q309458,1,jardins,Jardin du Luxembourg
Q3098373,3,musees,Musée des Beaux-Arts de Rennes
Q3098391,3,sommets,Garlaban
Q3100297,3,musees,Maison européenne de la photographie
Q3100546,2,jardins,Jardin des plantes de Montpellier
Q3105145,3,jardins,Roseraie de Bagatelle
Q3107573,3,iles,Giraglia
Q3107709,2,musees,Musée de Picardie
Q311,1,monuments,Cimetière du Père-Lachaise
Q3110238,3,iles,Grande-Terre
Q3110976,2,gorges,Gorges de Holtzarte
Q3110984,2,gorges,Gorges de Kakouetta
Q3110986,2,gorges,Gorges de Régalon
Q3111000,1,gorges,Gorges de l'Hérault
Q3111003,3,gorges,Gorges de la Loire
Q3111006,2,gorges,Gorges de la Pierre-Lys
Q3111012,2,gorges,Gorges du Fier
Q3111015,2,gorges,Gorges du Guiers Mort
Q3111600,3,grottes,Gouffre Mirolda
Q3111605,3,grottes,Gouffre de Proumeyssac
Q3111685,3,lacs,Gour de Tazenat
Q3113505,3,sommets,Grand Arc
Q3113532,2,forets,Grand Brûlé
Q3113539,2,iles,Grand Bé
Q3114585,2,volcans,Grand Suchet
Q3114891,3,plages,Grande Anse
Q3116957,2,monuments,Gros-Horloge
Q3117062,3,monuments,Grosse cloche de Bordeaux
Q3117093,3,grottes,Grotte Duruthy
Q3117121,3,grottes,Grotte de Bruniquel
Q3117126,2,grottes,Grotte de Bédeilhac
Q3117140,1,grottes,Grotte de Limousis
Q3117151,3,grottes,Grotte de Montespan
Q3117154,3,grottes,Grotte de Montgaudier
Q3117239,3,grottes,Grotte du Moulin de Laguenay
Q3117240,3,grottes,Grotte du Noisetier
Q3117249,2,grottes,Grottes d'Arcy-sur-Cure
Q3117260,2,grottes,Grottes de Lacave
Q3117280,3,grottes,Grottes de Sare
Q3124,2,megalithes,Amphithéâtre des Trois Gaules
Q312445,3,chateaux,Château de Dinan
Q3124818,1,maisons,Musée de la Maison Bonaparte
Q3125381,3,maisons,Habitation-Sucrerie Clairefontaine
Q3127505,2,jardins,Harmas de Jean-Henri Fabre
Q3140928,3,musees,Hospice Comtesse
Q3145715,3,musees,Hôtel d'Assézat
Q3146116,3,chateaux,Hôtel de ville d'Angoulême
Q3149052,3,maisons,Immeuble Franconie
Q3162285,3,jardins,Jardin Anne-Frank
Q3162304,3,jardins,Jardin Catherine-Labouré
Q3162322,3,jardins,Jardin Georges Delaselle
Q3162380,2,jardins,Jardin botanique alpin La Jaÿsinia
Q3162390,3,jardins,Jardin botanique de Bordeaux
Q3162403,3,jardins,Jardin botanique de Metz
Q3162411,3,jardins,Jardin botanique de Tours
Q3162424,2,jardins,Jardin botanique Jean-Marie Pelt
Q3162425,1,jardins,Jardin du Lautaret
Q3162463,3,jardins,Jardin de Reuilly-Paul-Pernin
Q3162464,1,jardins,Jardin de Versailles
Q3162470,3,jardins,Jardin de l'Arsenal
Q3162479,3,jardins,Jardin de l'Évêché de Limoges
Q3162482,3,jardins,Jardin de l'État
Q3162496,3,jardins,Jardin de la Magalone
Q3162498,3,jardins,Jardin de la Perrine
Q3162538,3,jardins,Jardin des Curiosités
Q3162547,3,jardins,Jardin des Martels
Q3162555,3,jardins,Jardin des Poètes
Q3162565,3,jardins,Jardin des plantes de Lille
Q3162566,2,jardins,Jardin des plantes de Nantes
Q3162568,3,jardins,Jardin des plantes de Rouen
Q3162571,3,jardins,Jardin des plantes du Mans
Q3162572,2,jardins,Jardin des plantes de Toulouse
Q3162589,3,jardins,Jardin du Pré-Catelan
Q3162611,3,jardins,Jardin japonais de Toulouse
Q3162654,3,jardins,Jardins d'Éole
Q3162656,2,jardins,Jardins de Kerdalo
Q3162657,3,jardins,Jardins de Callunes
Q3162668,3,jardins,Jardins de l'Imaginaire
Q3162686,1,jardins,Jardins du manoir d'Eyrignac
Q31629304,3,plages,Montagne de Sulens
Q317100,3,villages,Beuvron-en-Auge
Q317214,3,villages,La Bastide-Clairence
Q317349,3,villages,Conques
Q317362,3,villages,Aiguèze
Q3192181,3,musees,Musée Matisse
Q31996199,3,plages,Plage des Badamiers
Q31996210,3,plages,Plages de Moya
Q3206723,2,maisons,La Boisserie
Q3209242,3,plages,La Franqui
Q3210882,3,megalithes,La Mothe-en-Bassigny
Q321139,3,villages,Roussillon
Q3211624,1,rochers,La Pierre Percée
Q3214796,3,lacs,Lac Chauvet
Q3214879,3,lacs,Lac Flammarion
Q3214899,2,lacs,Lac Genin
Q3215265,1,lacs,Lac Vert
Q3215319,3,lacs,Lac d'Artouste
Q3215321,3,lacs,Lac d’Aude
Q3215334,2,lacs,Lac d'Enghien
Q3215346,2,lacs,Lac d'Orient
Q3215347,3,lacs,Lac d'Orédon
Q3215352,3,lacs,Lac d'Oô
Q3215354,3,lacs,Lac de Bareilles
Q3215452,2,lacs,Lac de Grand-Lieu
Q3215459,2,lacs,Lac de Guerlédan
Q3215488,3,lacs,Lac de Montbel
Q3215495,1,lacs,Lac de Nantua
Q3215502,2,lacs,Lac de Paladru
Q3215504,2,lacs,Lac de Pannecière
Q3215508,3,lacs,Lac de Payolle
Q3215514,3,lacs,Lac de Pierre-Percée
Q3215536,2,lacs,Lac de Saint-Andéol
Q3215558,2,lacs,Lac de Sylans
Q3215566,3,lacs,Lac de Tolla
Q3215690,3,lacs,Lac des Truites
Q3215699,3,lacs,Lac du Bourdon
Q3215700,3,lacs,Lac du Bouchet
Q3215708,3,lacs,Lac du Cinto
Q3215723,3,lacs,Lac du Malsaucy
Q3215739,3,lacs,Lac du Sautet
Q3219718,2,lacs,Lauvitel
Q322078,2,musees,Fort de Mutzig
Q322270,3,villages,Ansouis
Q3223853,3,jardins,Le Jardin des Cinq Sens
Q3224155,3,musees,Magasin-CNAC
Q3224959,3,sommets,Le Môle
Q3226928,3,plages,Le Saussois
Q3226931,2,cascades,Le Saut de l’Acomat
Q3230368,3,musees,Les Abattoirs
Q323767,2,monuments,Tour Montparnasse
Q3246,3,cathedrales,Basilique Saint-Martin d'Ainay
Q3246658,3,monuments,Pagode Khánh-Anh
Q3246739,3,monuments,Tour du Guet
Q3246746,3,lacs,Lac de Schiessrothried
Q325248,3,villages,Lussan
Q325716,2,sommets,Hartmannswillerkopf
Q3258023,3,maisons,Logis de la Vergne
Q3258029,3,maisons,Logis du Maine-Giraud
Q325826,1,villages,Pérouges
Q3277885,3,musees,Musée des Beaux-Arts d'Angers
Q3277928,3,musees,Musée de l'École de Nancy
Q3278803,3,maisons,Maison Jean-Cocteau
Q3278824,3,musees,Maison La Roche
Q3279145,3,maisons,Maison d'Alexandra David-Néel
Q3279371,3,maisons,Maison de Georges Clemenceau
Q3279402,3,maisons,Maison de Jean Monnet
Q3279449,3,maisons,Maison natale de Louis Pasteur à Dole
Q3279453,3,maisons,Maison de Léon et Jeanne Blum
Q3279523,2,maisons,Maison de Pierre Loti à Rochefort
Q3279544,3,maisons,Maison de Robert Schuman
Q3279553,3,maisons,Maison de Saint-Just
Q3279585,2,maisons,Musée Marcel Proust
Q3279781,3,musees,Maison de la Magie
Q3279954,3,maisons,Maison des sœurs de Saint-Joseph-de-Cluny
Q3280095,3,maisons,Maison du docteur Dugoujon
Q3280161,3,maisons,Maison forestière Wilfred Owen
Q3280193,3,chateaux,Maison forte de Reignac
Q3280225,2,maisons,Maison natale de Charles de Gaulle
Q3280227,3,maisons,Maison natale de Condorcet
Q3280230,3,maisons,Maison natale de François Mitterrand
Q3280233,3,maisons,Maison natale de Jean-François Millet
Q3280236,2,maisons,Maison natale de Jeanne d'Arc
Q3280240,3,maisons,Maison de Camille et Paul Claudel
Q3280244,3,maisons,Maison natale de Victor Hugo
Q3280291,3,maisons,Maison « Le Paraïs »
Q3280344,3,maisons,Maisons Satie
Q3280855,3,jardins,Square René-Viviani
Q328371,2,villages,Belcastel
Q3286133,3,maisons,Manoir d'Ango
Q3286385,3,maisons,Manoir des Sciences de Réaumur
Q3287386,3,dunes-marais,Marais de La Villeneuve
Q3287393,1,dunes-marais,Marais de Pen an Toul
Q3287427,1,dunes-marais,Marais salants de Guérande
Q3292683,3,monuments,Palais Cambon
Q3297653,3,sommets,Massif de la Clape
Q3298467,3,musees,Maternité suisse d'Elne
Q329852,1,monuments,Palais du Luxembourg
Q32989,2,abbayes,Abbaye Notre-Dame du Bec
Q331409,3,grottes,Abri de Cro-Magnon
Q3320265,2,abbayes,Monastère de Cimiez
Q3320312,3,abbayes,Monastère de Mouzon
Q3320413,1,abbayes,Monastère royal de Brou
Q3321695,3,sommets,Mont Baïgura
Q3321752,3,sommets,Mont Choungui
Q3321772,3,sommets,Mont Colombier
Q3321958,3,sommets,Mont Mirantin
Q3322277,3,sommets,Montagne de Kaw
Q3322280,3,sommets,Montagne d'argent
Q3322546,3,sommets,Monte Grosso
Q3322570,3,sommets,Monte Renoso
Q3322576,3,sommets,Monte San Petrone
Q3325352,3,megalithes,Motte de la Jacquille
Q3325416,2,sommets,Le Moucherotte
Q3325679,3,maisons,Moulin de Villeneuve
Q3328231,3,jardins,Murs à pêches
Q3329041,3,maisons,Musée Albert-Schweitzer
Q3329056,3,musees,Musée Anne-de-Beaujeu
Q3329073,3,maisons,Musée Barbey-d'Aurevilly
Q3329089,3,musees,Musée Bargoin
Q3329106,3,maisons,Musée Champollion
Q3329113,3,musees,Musée Christian-Dior
Q3329119,2,maisons,Musée Clemenceau
Q3329121,1,maisons,Musée Courbet
Q3329125,3,musees,Musée Crozatier
Q3329126,3,musees,Musée Delta
Q3329144,3,maisons,Musée Ernest-Renan
Q3329155,3,musees,Musée Eugène-Boudin
